path,file,column,min_1,min_diff_1,min_2,min_diff_1,min_3,max_1,max_diff_1,max_2,max_diff_1,max_3,avg,null
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,JD_GMT,117.90303,0.00133,117.90436,0.00133,117.90569,122.3201,0.00157,122.31853,,,121.22151,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,WOCE_QC_FLAG,2,,,,,2,,,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,SAL_permil,-999,1026.89,27.89,0.13,28.02,36.47,0.04,36.43,0.01,36.42,-121.21,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,xCO2_ATM_interpolated_ppm,-999,1399.53,400.53,0.01,400.54,409.28,0.02,409.26,8.43,400.83,190.13,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,LAT_dec_degree,32.5589,0.0072,32.5661,3.872,36.4381,40.5121,0.0042,40.5079,0.004,40.5039,38.3877,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,TEMP_EQU_C,-999,1007.96,8.96,0.04,9,24.5,0.01,24.49,0.02,24.47,-136,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,xCO2_ATM_ppm,-999,1399.453,400.453,0.012,400.465,412.369,0.128,412.241,2.523,409.718,-787.05,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130427.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,fCO2_SW@SST_uatm,-999,1252.6,253.6,2.53,256.13,412.13,5.03,407.1,0.74,406.36,178.99,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,fCO2_ATM_interpolated_uatm,-999,1385.44,386.44,0.01,386.45,400.07,0.03,400.04,0.03,400.01,212.84,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,PRES_ATM@SSP_hPa,-999,2014.2729,1015.2729,0.0021,1015.275,1026.7007,0.007,1026.6937,0.012,1026.6817,762.2711,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,PRES_EQU_hPa,-999,2016,1017,0.1,1017.1,1029.3,0.1,1029.2,0.2,1029,764,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,xCO2_EQU_ppm,-999,1256.771,257.771,0.472,258.243,421.541,9.843,411.698,1.857,409.841,187.765,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,SST_C,-999,1008.8129,9.8129,0.03252,9.84542,25.9724,0.0117,25.9607,0.0291,25.9316,-107.7777,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,LONG_dec_degree,-73.9705,0.0111,-73.9594,0.0114,-73.948,-70.5299,0.0085,-70.5384,2.0611,-72.5995,-73.0942,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,dfCO2_uatm,-999,852.74,-146.26,2.48,-143.78,19.57,4.66,14.91,0.55,14.36,-161.07,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,DATE_UTC__ddmmyyyy,2052013,1000000,3052013,6000000,9052013,11052013,1000000,10052013,,,9558715.4,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,JD_GMT,122.88463,0.00133,122.88596,0.00134,122.8873,131.37094,0.00133,131.36961,,,130.03595,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,SAL_permil,-999,1030.59,31.59,0.55,32.14,36.64,0.01,36.63,0.01,36.62,-95.57,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,xCO2_ATM_interpolated_ppm,-999,1395.64,396.64,0.01,396.65,401.23,0.01,401.22,0.01,401.21,221.04,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,LAT_dec_degree,24.0689,0.01,24.0789,0.01,24.0889,40.5083,0.0045,40.5038,0.0046,40.4992,32.6239,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,TEMP_EQU_C,-999,1009,10,0.04,10.04,26.06,0.06,26,0.01,25.99,-107.65,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,xCO2_ATM_ppm,-999,1395.544,396.544,0.052,396.596,405.46,0.101,405.359,0.314,405.045,-820.86,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130502.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,fCO2_SW@SST_uatm,-999,1313.18,314.18,0.2,314.38,388.6,2.13,386.47,1.8,384.67,202.4,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,fCO2_ATM_interpolated_uatm,-999,1381.53,382.53,0.06,382.59,404.57,0.03,404.54,0.01,404.53,223.14,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,PRES_ATM@SSP_hPa,-999,2005.1406,1006.1406,0.211,1006.3516,1018.9323,0.0032,1018.9291,0.024,1018.9051,775.4282,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,PRES_EQU_hPa,-999,2007.7,1008.7,0.1,1008.8,1021.3,0.2,1021.1,0.1,1021,777.2,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,xCO2_EQU_ppm,-999,1322.962,323.962,0.026,323.988,404.871,2.088,402.783,1.286,401.497,214.035,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,SST_C,-999,1010.2507,11.2507,0.1119,11.3626,27.26,0.0024,27.2576,0.01,27.2476,-97.48,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,LONG_dec_degree,-73.975,0.011,-73.964,0.011,-73.953,-69.46,0.01,-69.47,2.898,-72.368,-72.965,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,dfCO2_uatm,-999,921.92,-77.08,0.33,-76.75,3.43,2.16,1.27,2.24,-0.97,-139.36,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,DATE_UTC__ddmmyyyy,16052013,1000000,17052013,5000000,22052013,25052013,1000000,24052013,,,23357035.8,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,JD_GMT,136.88142,0.00132,136.88274,0.00133,136.88407,145.42833,0.00132,145.42701,,,143.7888,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,SAL_permil,-999,1031.76,32.76,0.01,32.77,36.73,0.01,36.72,0.01,36.71,-86.58,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,xCO2_ATM_interpolated_ppm,-999,1398.18,399.18,0.01,399.19,413.85,0.02,413.83,13.18,400.65,234.06,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,LAT_dec_degree,20.382,0.01,20.392,0.011,20.403,40.511,0.004,40.507,0.005,40.502,29.797,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,TEMP_EQU_C,-999,1010.61,11.61,0.07,11.68,27.39,0.01,27.38,0.01,27.37,-97.36,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,xCO2_ATM_ppm,-999,1397.241,398.241,0.13,398.371,415.596,0.015,415.581,0.039,415.542,-832.639,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130516.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,fCO2_SW@SST_uatm,-999,1332.7,333.7,0.5,334.2,408.45,1.5,406.95,1.62,405.33,268.93,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,fCO2_ATM_interpolated_uatm,-999,1376.01,377.01,0.01,377.02,381.91,0.01,381.9,0.07,381.83,276,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,PRES_ATM@SSP_hPa,-999,2011.3373,1012.3373,0.0204,1012.3577,1018.8638,0.0074,1018.8564,0.0036,1018.8528,865.4505,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,PRES_EQU_hPa,-999,2013,1014,0.3,1014.3,1021.5,0.1,1021.4,0.1,1021.3,867.5,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,xCO2_EQU_ppm,-999,1344.338,345.338,0.231,345.569,425.249,2.771,422.478,0.705,421.773,281.553,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,SST_C,-999,1021.6618,22.6618,0.1127,22.7745,27.8947,0.0202,27.8745,0.0368,27.8377,-50.6868,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,LONG_dec_degree,-71.277,0.011,-71.266,4.642,-66.624,-64.548,0.001,-64.549,0.001,-64.55,-66.956,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,dfCO2_uatm,-999,952.58,-46.42,0.46,-45.96,30.2,1.55,28.65,1.51,27.14,-82.9,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,DATE_UTC__ddmmyyyy,1102013,1000000,2102013,2000000,4102013,6102013,1000000,5102013,,,3819268.7,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,JD_GMT,274.77838,0.00132,274.7797,0.00133,274.78103,279.0062,0.00171,279.00449,,,277.23662,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,SAL_permil,-999,1032.77,33.77,0.02,33.79,36.44,0.01,36.43,0.01,36.42,-41.41,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,xCO2_ATM_interpolated_ppm,-999,1388.03,389.03,0.03,389.06,393.96,0.01,393.95,0.01,393.94,287.85,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,LAT_dec_degree,32.355,0.007,32.362,0.013,32.375,38.531,0.009,38.522,4.188,34.334,34.661,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,TEMP_EQU_C,-999,1021.79,22.79,0.05,22.84,27.99,0.09,27.9,0.01,27.89,-50.58,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,xCO2_ATM_ppm,-999,1387.842,388.842,0.021,388.863,394.046,0.022,394.024,0.047,393.977,-894.89,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20130929.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,fCO2_SW@SST_uatm,-999,1322.9,323.9,0.27,324.17,506.09,0.38,505.71,2.61,503.1,234.57,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,fCO2_ATM_interpolated_uatm,-999,1375.72,376.72,0.03,376.75,411.55,0.03,411.52,0.01,411.51,265.29,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,PRES_ATM@SSP_hPa,-999,1997.8564,998.8564,0.3228,999.1792,1023.9254,0.03,1023.8954,0.0498,1023.8456,838.1736,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,PRES_EQU_hPa,-999,2000,1001,1,1002,1026.7,0.1,1026.6,0.1,1026.5,840.3,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,xCO2_EQU_ppm,-999,1329.544,330.544,0.221,330.765,519.888,2.278,517.61,1.557,516.053,244.027,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,SST_C,-999,1013.42,14.42,0.0275,14.4475,26.22,0.0109,26.2091,0.0029,26.2062,-68.64,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,LONG_dec_degree,-74,0.01,-73.99,0.009,-73.981,-64.547,0.001,-64.548,0.003,-64.551,-68.999,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,dfCO2_uatm,-999,921.37,-77.63,0.25,-77.38,94.57,0.24,94.33,2.78,91.55,-119.95,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,DATE_UTC__ddmmyyyy,1112013,1000000,2112013,1000000,3112013,30102013,1000000,29102013,25990000,3112013,21278053.3,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,JD_GMT,300.88454,0.00133,300.88587,0.00133,300.8872,307.47087,0.00171,307.46916,,,303.4167,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,SAL_permil,-999,1030.34,31.34,0.03,31.37,36.57,0.01,36.56,0.01,36.55,-56.98,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,xCO2_ATM_interpolated_ppm,-999,1393.09,394.09,0.01,394.1,420.21,0.89,419.32,17.72,401.6,274.47,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,LAT_dec_degree,32.354,0.007,32.361,0.014,32.375,40.521,0.003,40.518,0.003,40.515,36.374,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,TEMP_EQU_C,-999,1013.62,14.62,0.01,14.63,26.3,0.03,26.27,0.01,26.26,-68.5,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,xCO2_ATM_ppm,-999,1392.503,393.503,0.13,393.633,420.638,0.3,420.338,0.67,419.668,-874.112,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131027.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,fCO2_SW@SST_uatm,-999,1323.54,324.54,1.04,325.58,474,7.16,466.84,2.68,464.16,256.4,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,fCO2_ATM_interpolated_uatm,-999,1373.62,374.62,0.06,374.68,408.45,0.01,408.44,0.04,408.4,264.37,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,PRES_ATM@SSP_hPa,-999,2007.1937,1008.1937,0.0313,1008.225,1028.0344,0.0492,1027.9852,0.0307,1027.9545,843.2656,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,PRES_EQU_hPa,-999,2009.9,1010.9,0.1,1011,1030.5,0.1,1030.4,0.2,1030.2,845.5,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,xCO2_EQU_ppm,-999,1329.271,330.271,0.15,330.421,482.268,8.745,473.523,1.864,471.659,269.486,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,SST_C,-999,1010.3113,11.3113,0.0236,11.3349,29.8779,0.0574,29.8205,0.0343,29.7862,-61.9261,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,LONG_dec_degree,-73.977,0.009,-73.968,0.009,-73.959,-61.878,0.006,-61.884,0.082,-61.966,-68.634,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,dfCO2_uatm,-999,927.67,-71.33,0.96,-70.37,77.72,7.05,70.67,2.64,68.03,-93.66,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,DATE_UTC__ddmmyyyy,3112013,1000000,4112013,1000000,5112013,14112013,1000000,13112013,,,9078740.3,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,JD_GMT,307.90635,0.00132,307.90767,0.00132,307.90899,318.47312,0.00171,318.47141,,,313.40258,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,SAL_permil,-999,1029.85,30.85,0.01,30.86,36.65,0.01,36.64,0.02,36.62,-53.17,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,xCO2_ATM_interpolated_ppm,-999,1392.12,393.12,0.01,393.13,411.43,0.38,411.05,10.11,400.94,276.5,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,LAT_dec_degree,17.05,0.001,17.051,0.001,17.052,40.512,0.004,40.508,0.004,40.504,26.163,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,TEMP_EQU_C,-999,1010.45,11.45,0.12,11.57,29.93,0.02,29.91,0.03,29.88,-61.82,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,xCO2_ATM_ppm,-999,1392.05,393.05,0.059,393.109,411.712,0.05,411.662,0.359,411.303,-879.296,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,Cruise ID,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131103.csv,QC_SUBFLAG,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,fCO2_SW@SST_uatm,-999,1300.19,301.19,17.97,319.16,507.33,6.33,501,5.75,495.25,260.18,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,fCO2_ATM_interpolated_uatm,-999,1375.59,376.59,0.07,376.66,404.37,0.05,404.32,0.18,404.14,280.14,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,PRES_ATM@SSP_hPa,-999,2005.2827,1006.2827,0.0317,1006.3144,1028.0909,0.0904,1028.0005,0.0202,1027.9803,863.0714,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,PRES_EQU_hPa,-999,2007.6,1008.6,0.1,1008.7,1031.2,0.6,1030.6,0.1,1030.5,865.4,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,xCO2_EQU_ppm,-999,1325.961,326.961,0.707,327.668,528.318,5.427,522.891,83.59,439.301,271.712,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,Group_Ship,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,SST_C,-999,1010.1466,11.1466,0.3181,11.4647,29.0966,0.0662,29.0304,0.0076,29.0228,-53.7362,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,LONG_dec_degree,-73.9918,0.0099,-73.9819,0.0097,-73.9722,-64.92,0.001,-64.921,0.1594,-65.0804,-71.0509,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,EXPOCODE,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,dfCO2_uatm,-999,906.67,-92.33,17.15,-75.18,129.29,6.3,122.99,5.89,117.1,-96.42,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,DATE_UTC__ddmmyyyy,14112013,1000000,15112013,1000000,16112013,23112013,1000000,22112013,,,18880189,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,TIME_UTC_hh:mm:ss,,,,,,,,,,,,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,JD_GMT,318.93502,0.00133,318.93635,0.00134,318.93769,327.47727,0.0017,327.47557,,,323.22894,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,WOCE_QC_FLAG,2,1,3,,,3,1,2,,,2,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,SAL_permil,-999,1028.49,29.49,0.4,29.89,36.65,0.01,36.64,0.01,36.63,-43.28,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,xCO2_ATM_interpolated_ppm,-999,1394.38,395.38,0.01,395.39,410.63,0.89,409.74,3.1,406.64,291.11,-999
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,LAT_dec_degree,18.2644,0.0003,18.2647,0.0006,18.2653,40.518,0.0039,40.5141,0.004,40.5101,28.8089,0
/cdiac/cdiac.ornl.gov/pub8/oceans/VOS_Explorer_line/EXP2013/,33KF20131114.csv,TEMP_EQU_C,-999,1010.37,11.37,0.11,11.48,29.21,0.07,29.14,0.02,29.12,-53.62,-999
